company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_27,alive,2004,19.033,57.524,0.634,4.102,6.103,2.106,7.974,46.235,69.999,24.109,1.054,3.468,12.475,8.484,5.478,69.999,11.023,65.897
C_27,alive,2005,19.032,66.097,0.683,3.841,5.706,2.055,8.906,30.209,79.529,23.923,0.764,3.158,13.432,7.952,6.892,79.529,9.423,75.688
C_27,alive,2006,20.604,53.229,0.666,4.492,8.086,2.486,7.712,20.0549,67.303,24.615,0.627,3.826,14.074,7.88,8.764,67.303,9.166,62.811
C_27,alive,2007,23.419,62.702,0.472,5.525,7.962,3.402,12.32,23.3019,78.399,27.308,0.494,5.053,15.697,8.319,11.409,78.399,9.593,72.874
C_27,alive,2008,25.265,72.322,0.438,7.104,9.831,4.379,6.663,13.8653,90.668,29.341,0.019,6.666,18.346,7.569,15.102,90.668,7.588,83.564
C_27,alive,2009,26.279,64.585,0.415,5.849,6.843,3.757,6.639,27.7134,81.078,29.604,0.006,5.434,16.493,4.697,18.059,81.078,4.703,75.229
C_27,alive,2010,30.707,69.071,0.366,3.702,11.538,2.138,11.769,22.8516,83.362,34.221,0,3.336,14.291,7.98,19.395,83.362,7.98,79.66
C_27,alive,2011,31.206,75.718,0.278,2.33,14.543,1.35,9.658,23.3593,89.383,35.083,0,2.052,13.665,7.966,20.133,89.383,8.03,87.053
C_27,alive,2012,30.528,87.342,0.533,3.265,8.182,1.67,12.12,23.2346,103.064,36.055,0,2.732,15.722,7.861,21.191,103.064,7.931,99.799
C_27,alive,2013,31.152,84.567,0.752,3.361,12.239,1.467,12.637,28.4955,100.772,37.221,0,2.609,16.205,9.019,21.916,100.772,9.861,97.411
C_27,alive,2014,38.67,94.553,0.857,3.405,7.79,2.484,10.547,58.3758,112.181,43.456,5,2.548,17.628,8.245,24.273,112.181,13.661,108.776
C_27,alive,2015,38.96,122.012,1.107,7.392,12.274,4.414,13.616,57.3317,148.212,52.155,0.005,6.285,26.2,15.717,28.682,148.212,16.883,140.82
C_27,alive,2016,48.859,125.142,1.548,0.107,19.779,-3.214,21.624,41.2079,148.472,65.335,18.413,-1.441,23.33,20.269,18.249,148.472,41.729,148.365
C_27,alive,2017,61.671,158.23,2.679,6.925,36.243,2.277,17.374,51.7132,194.519,97.147,38.855,4.246,36.289,31.178,20.435,194.519,70.911,187.594
C_28,alive,1999,470.07,2454.728,209.39,369.437,44.263,91.201,339.044,1071.07,3140.226,1643.25,314.707,160.047,685.498,289.842,547.88,3140.226,785.043,2770.789
C_28,alive,2000,373.549,2686.265,206.406,249.024,43.231,28.492,240.28,468.3413,3275.95,1745.919,322.23,42.618,589.685,335.797,567.564,3275.95,883.064,3026.926
C_28,alive,2001,451.707,2672.13,208.355,185.924,38.413,-19.458,153.201,713.8421,3211.089,1746.844,218.053,-22.431,538.959,470.738,537.724,3211.089,912.628,3025.165
C_28,alive,2002,646.811,2729.591,188.356,252.343,36.223,14.843,170.507,718.1131,3343.736,1879.086,370.091,63.987,614.145,403.381,538.55,3343.736,1039.923,3091.393
C_29,alive,1999,3.693,3.764,0.46,0.579,2.07,0.121,0.892,5.5834,7.084,8.156,0.01,0.119,3.32,0.982,-46.454,7.084,0.992,6.505
C_29,alive,2000,5.425,1.411,0.414,-1.371,1.113,-1.354,4.097,14.3693,2.829,11.434,0,-1.785,1.418,2.463,-47.808,2.829,2.463,4.2
C_29,alive,2001,3.785,5.01,0.417,-2.622,1.219,-2.995,2.45,10.028,9.135,9.781,0,-3.039,4.125,2.735,-50.944,9.135,3.112,11.757
C_29,alive,2002,2.445,2.817,0.28,-1.963,1.256,-6.011,0.782,8.1677,5.368,9.862,1.205,-2.243,2.551,2.028,-56.962,5.368,3.318,7.331
C_29,alive,2003,3.137,4.401,0.412,-2.077,1.279,-2.602,1.707,6.0887,7.418,10.319,1.17,-2.489,3.017,2.611,-59.615,7.418,3.806,9.495
C_29,alive,2004,5.026,2.847,0.343,-2.726,2.282,-3.176,0.657,36.2435,4.911,11.586,0.814,-3.069,2.064,1.305,-63.052,4.911,2.119,7.637
C_29,alive,2005,4.19,4.326,0.35,-3.513,1.904,-3.791,1.171,25.0792,7.184,10.544,1.144,-3.863,2.858,1.344,-67.363,7.184,2.488,10.697
C_29,alive,2006,6.648,3.976,0.383,-3.62,3.144,-4.009,1.793,28.2174,6.66,27.685,2.679,-4.003,2.684,13.828,-71.955,6.66,16.507,10.28
C_29,alive,2007,7.207,12.587,0.974,-3.476,3.929,-5.199,2.279,48.4025,18.474,27.883,4.814,-4.45,5.887,7.426,-77.826,18.474,12.369,21.95
C_29,alive,2008,8.672,12.091,0.654,-5.618,4.791,-7.309,2.821,43.9992,17.211,29.097,3.508,-6.272,5.12,7.912,-87.575,17.211,11.561,22.829
C_29,alive,2009,6.789,13.226,0.585,-3.512,2.507,-5.449,2.303,13.3004,19.102,26.719,3.418,-4.097,5.876,7.067,-93.502,19.102,10.741,22.614
C_29,alive,2010,6.743,8.664,0.535,-1.158,1.223,-9.128,2.493,8.062,14.632,20.496,0.005,-1.693,5.968,10.132,-103.015,14.632,10.512,15.79
C_29,alive,2013,2.797,0.218,0.184,-1.36,0,-0.683,0.417,2.1952,0.391,7.217,0,-1.544,0.173,0.271,-103.697,0.391,1.793,1.751
C_29,alive,2014,2.394,0.266,0.182,-0.735,0,-0.106,0.406,2.3574,0.649,6.765,0,-0.917,0.383,0.328,-104.232,0.649,1.89,1.384
C_29,alive,2015,1.064,0.732,0.194,-0.98,0,-0.901,0.11,1.395,0.786,5.332,0,-1.174,0.054,0.393,-105.253,0.786,1.426,1.766
C_29,alive,2016,1.847,0.422,0.184,-1.437,0,-1.595,0.007,1.096,0.193,4.044,0.2,-1.621,-0.229,0.398,-106.848,0.193,1.704,1.63
C_30,alive,1999,581.9,1746.3,134.9,335.7,54.3,134.2,74.6,927.6864,2082,2180.1,337,200.8,335.7,618.7,484.8,2082,1249.4,1746.3
C_30,alive,2000,805.7,2003,170.8,174.2,63.7,-70.3,82.1,787.0958,2177.2,2630,609.2,3.4,174.2,710.8,414.5,2177.2,1767.7,2003
C_30,alive,2001,919,1686.6,207.8,96.4,70.2,-43.4,83.8,771.9648,2152.8,2950.5,852.2,-111.4,466.2,752,401.9,2152.8,2099.2,2056.4
C_30,alive,2002,976.3,1758,194.7,105.9,71.9,-118.6,125.4,575.3271,2224.1,2880.7,856.7,-88.8,466.1,777.9,205.6,2224.1,2225,2118.2
C_30,alive,2003,1148.3,1934,202.2,193.3,45.8,13.5,120.7,730.335,2444.8,3259.2,906.9,-8.9,510.8,1017.4,220.3,2444.8,2585,2251.5
C_30,alive,2004,1242.3,2170.2,205.2,212.3,42,-15.3,99.4,908.4497,2723.8,3335,989.6,7.1,553.6,957.3,202.4,2723.8,2670.2,2511.5
C_30,alive,2005,1540.3,2457.6,143.4,151.7,44,-5.9,124.2,1194.9769,2975.3,3792,969.1,8.3,517.7,1165.6,146.1,2975.3,2964.4,2823.6
C_30,alive,2006,1572.3,2666.6,157.5,284.5,44.7,-52.6,134.2,1591.613,3334.4,4077.1,1031.7,127,667.8,1236.7,15.5,3334.4,3191.6,3049.9
C_30,alive,2007,1390.3,2711.5,177.4,403.5,46.6,125,138,951.6555,3506,4490.9,1124.6,226.1,794.5,1388,198.6,3506,3466.9,3102.5
C_30,alive,2008,1508.9,3176.1,204.6,74.2,51.9,-135.9,116.7,1061.0145,3620.3,4835.6,1596.3,-130.4,444.2,1360.6,-134.9,3620.3,4173.7,3546.1
C_30,alive,2009,1634.3,2522.9,219.2,531.2,45.8,121.6,111.8,1230.025,3399.8,4985,1699.2,312,876.9,1258.3,75,3399.8,4112.9,2868.6
C_30,alive,2010,1662,2762.5,230.5,715.3,45.1,251.1,120.1,2036.5316,3832.3,5016.6,1313,484.8,1069.8,1424.7,298.9,3832.3,3911.2,3117
C_30,alive,2011,1595.5,3172.5,246.9,734.7,44.3,244.5,136.4,2663.8178,4317.8,5195,1099,487.8,1145.3,1509.6,420.6,4317.8,4021.8,3583.1
C_30,alive,2012,1737,3445,264,796,58,316,130,3032.5449,4657,5505,871,532,1212,1501,691,4657,4084,3861
C_30,alive,2013,1762,3591,270,916,60,508,152,5043.894,4964,5838,754,646,1373,1580,1424,4964,3809,4048
C_30,alive,2014,1756,3635,294,1226,58,605,259,7857.3046,5368,6181,686,932,1733,1671,1834,5368,4054,4142
C_30,alive,2015,1663,3381,320,1650,51,848,212,10077.8393,5598,6533,571,1330,2217,1806,2587,5598,4122,3948
C_30,alive,2016,2050,3512,363,1829,47,814,302,10942.8934,5931,9962,2645,1466,2419,2535,3263,5931,7031,4102
C_30,alive,2017,2146,5261,372,1750,57,1034,341,9046.2141,7933,10740,2262,1378,2672,2700,4074,7933,7019,6183
C_30,alive,2018,1787,6193,398,1173,60,437,366,7496.3549,8264,10912,1617,775,2071,2942,4086,8264,7161,7091
C_31,alive,1999,18.702,26.362,3.975,7.091,9.106,2.293,8.522,22.2913,49.917,64.64,10.417,3.116,23.555,3.957,49.114,49.917,22.067,42.826
C_31,alive,2000,18.196,27.442,4.119,8.365,10.11,2.792,7.175,29.382,51.447,63.69,7.4,4.246,24.005,4.705,51.906,51.447,19.676,43.082
C_31,alive,2001,20.678,31.208,4.569,10.389,11.114,9.754,7.559,64.2284,57.605,64.287,17.125,5.82,26.397,5.446,61.66,57.605,25.112,47.216
C_31,alive,2002,20.676,34.852,4.384,10.166,10.311,2.589,6.721,38.385,59.533,60.807,10.337,5.782,24.681,5.889,64.249,59.533,19.116,49.367
C_31,alive,2003,20.492,35.818,4.746,11.669,11.314,5.057,6.226,77.248,62.803,60.05,4.287,6.923,26.985,6.689,68.9,62.803,15.446,51.134
C_31,alive,2004,27.673,36.012,4.792,13.388,14.013,6.47,7.588,79.2975,66.081,67.408,2.936,8.596,30.069,8.467,74.479,66.081,16.805,52.693
C_31,alive,2005,27.973,37.73,5.389,18.087,17.705,8.958,8.291,127.3346,72.089,78.47,2.529,12.698,34.359,8.226,82.318,72.089,16.575,54.002
C_31,alive,2006,30.658,43.567,5.005,19.343,17.115,10.765,10.542,145.6848,81.02,95.772,11.399,14.338,37.453,6.923,90.816,81.02,24.877,61.677
C_31,alive,2007,32.609,45.549,5.222,24.019,17.387,14.006,9.601,238.875,88.54,99.313,0,18.797,42.991,6.864,103.535,88.54,13.871,64.521
C_31,alive,2008,49.107,46.995,6.353,29.326,20.169,15.667,10.875,191.0928,95.895,115.353,0,22.973,48.9,6.213,117.021,95.895,14.511,66.569
C_31,alive,2009,56.202,48.149,7.163,33.156,18.675,16.843,11.026,308.3256,100.643,132.749,0,25.993,52.494,6.682,131.769,100.643,16.018,67.487
C_31,alive,2010,51.981,50.614,7.041,38.018,17.4,20.952,11.521,361.7914,108.569,134.652,0,30.977,57.955,7.752,131.286,108.569,18.035,70.551
C_31,alive,2011,83.742,51.153,6.544,44.712,24.582,26.038,11.223,484.3037,117.704,161.895,0,38.168,66.551,10.043,153.618,117.704,23.381,72.992
C_31,alive,2012,56.747,55.312,7.61,41.236,23.779,23.629,13.054,396.116,119.062,155.81,0,33.626,63.75,7.208,152.63,119.062,20.982,77.826
C_31,alive,2013,90.319,60.339,8.592,46.536,26.266,26.582,14.164,590.13,131.993,172.066,0,37.944,71.654,9.364,174.362,131.993,23.072,85.457
C_31,alive,2014,74.136,63.521,8.723,49.54,28.022,27.808,16.962,650.4391,140.762,171.514,0,40.817,77.241,9.936,196.461,140.762,21.944,91.222
C_31,alive,2015,78.295,65.929,8.823,51.333,29.771,28.925,16.62,695.3088,145.733,164.336,0,42.51,79.804,9.316,219.799,145.733,20.238,94.4
C_31,alive,2016,94.115,66.904,8.953,48.079,29.015,27.581,17.166,925.1328,143.487,182.593,0,39.126,76.583,9.073,239.472,143.487,19.605,95.408
C_31,alive,2017,115.233,67.164,8.677,49.951,29.354,36.593,17.076,1157.7816,146.595,203.78,0,41.274,79.431,9.622,266.979,146.595,19.392,96.644
C_31,alive,2018,122.265,71.548,9.122,50.829,33.572,34.255,17.014,1373.2212,152.448,231.216,0,41.707,80.9,10.22,291.761,152.448,20.449,101.619
C_32,alive,1999,645.554,941.366,32.336,178.838,421.888,86.29,144.075,1207.5528,1975.928,1184.534,225.173,146.502,1034.562,336.401,569.469,1975.928,615.714,1797.09
C_32,alive,2000,740.537,1069.175,36.575,200.808,445.257,103.184,154.207,1525.5599,2247.163,1389.819,340.948,164.233,1177.988,340.789,633.231,2247.163,753.338,2046.355
C_32,alive,2001,876.949,1180.114,37.315,226.381,478.311,110.376,169.657,2068.9633,2494.18,1516.501,321.183,189.066,1314.066,390.303,718.508,2494.18,780.492,2267.799
C_32,alive,2002,984.217,1313.115,43.415,277.843,522.208,137.665,209.01,2776.7847,2650.976,1729.491,320.181,234.428,1337.861,460.447,819.503,2650.976,867.032,2373.133
C_32,alive,2003,1165.489,1403.459,45.791,319.582,531.157,162.153,226.054,3430.7324,2891.417,1945.609,320.587,273.791,1487.958,465.509,994.818,2891.417,883.48,2571.835
C_32,alive,2004,1118.433,1562.939,47.583,284.095,626.834,141.77,250.008,3946.4187,3257.996,2058.78,121.246,236.512,1695.057,532.434,1119.025,3257.996,745.074,2973.901
C_32,alive,2005,1189.624,1703.75,53.984,388.636,689.692,210.901,285.94,4116.5973,3531.231,2302.123,124.084,334.652,1827.481,535.93,1292.183,3531.231,770.501,3142.595
C_32,alive,2006,1428.801,1889.228,59.661,430.853,754.647,205.321,311.284,4716.961,3772.001,2582.597,122.322,371.192,1882.773,590.848,1470.259,3772.001,823.668,3341.148
C_32,alive,2007,857.538,710.3,28.824,172.271,189.137,78.264,289.077,2430.833,1541.581,1487.56,2.077,143.447,831.281,416.05,592.011,1541.581,503.789,1369.31
C_32,alive,2008,880.38,681.377,22.498,191.024,149.512,228.154,244.316,2665.7881,1443.456,1464.19,0.683,168.526,762.079,282,665.355,1443.456,347.859,1252.432
C_32,alive,2009,865.628,675.537,23.241,216.115,126.777,119.374,228.979,2719.8922,1433.98,1558.014,0.429,192.874,758.443,275.824,733.757,1433.98,356.592,1217.865
C_32,alive,2010,804.104,734.501,26.658,262,171.306,155.31,283.183,3720.1965,1598.464,1878.275,150.241,235.342,863.963,283.424,832.605,1598.464,551.035,1336.464
C_33,alive,1999,4582.099,26252.071,911.786,2585.106,3480.893,404.117,587,12923.3075,37478.079,15700.914,4992.148,1673.32,11226.008,4054.647,5132.526,37478.079,9999.388,34892.973
C_33,alive,2000,4300,25298,1001,2834,3364,765,583,11481.75,36762,16078,5942,1833,11464,3395,5241,36762,10384,33928
C_33,alive,2001,4609,26094,1026,2813,3196,501,681,11701.25,37931,15967,5336,1787,11837,3582,5414,37931,10052,35118
C_33,alive,2002,4268,24275,966,2755,2973,485,647,7998,35626,15211,5257,1789,11351,3448,4697,35626,10014,32871
C_33,alive,2003,4419,24337,969,2241,3035,556,683,8596.48,35436,15394,4804,1272,11099,3685,4858,35436,10013,33195
C_33,alive,2004,4295,27610,1101,2619,3119,444,675,8419.84,39897,18311,6649,1518,12287,4085,4987,39897,12890,37278
C_33,alive,2005,4355,27891,1147,2385,3036,446,723,9305.5,40358,17871,6278,1238,12467,3880,5215,40358,12164,37973
C_34,alive,1999,2890,5695,477,1187,1276,460,1299,9032.7831,7324,9849,1011,710,1629,1746,4151,7324,4101,6137
C_34,alive,2000,4656,7113,561,1549,2115,618,2280,10868.9242,9148,18407,3195,988,2035,3840,4270,9148,9136,7599
C_34,alive,2001,3817,9999,893,1945,1950,5,1748,11530.0089,12626,17479,2884,1052,2627,3535,3944,12626,8556,10681
C_34,alive,2002,3950,9748,835,1891,1987,374,1853,9489.7944,12327,17538,3187,1056,2579,3017,3762,12327,8763,10436
C_34,alive,2003,9231,10802,923,1952,4108,167,4039,17145.248,13640,31957,7604,1029,2838,7544,4049,13640,20718,11688
C_34,alive,2004,9412,20203,1337,2831,4029,258,4168,18141.3672,24885,33341,6345,1494,4682,9256,3819,24885,22379,22054
C_34,alive,2005,6438,16129,1080,2562,2734,129,3254,15230.165,20320,26638,5265,1482,4191,5845,2651,20320,16927,17758
C_34,alive,2006,7677,17990,1043,3956,3186,1786,4105,17874.3227,23641,28939,5476,2913,5651,5979,4058,23641,17774,19685
C_35,alive,1999,6.373,7.444,0.062,-0.888,1.853,-0.447,2.486,32.76,12.44,14.53,0,-0.95,4.996,0.971,0.585,12.44,1.129,13.328
C_35,alive,2000,8.161,6.979,1.939,4.152,2.493,1.538,2.628,78.81,17.958,19.003,0,2.213,10.979,2.802,2.122,17.958,2.802,13.806
C_35,alive,2001,9.019,8.817,2.742,5.33,2.476,1.781,2.849,58.41,21.989,21.865,0,2.588,13.172,3.37,3.903,21.989,3.491,16.659
C_35,alive,2002,9.812,8.342,3.673,5.408,2.981,1.13,3.832,28.7775,21.924,21.369,0,1.735,13.582,1.303,5.033,21.924,1.877,16.516
C_36,alive,1999,2233.901,3123.799,196.864,560.962,338.947,33.836,1612.704,1594.7674,5507.844,5801.313,1747.99,364.098,2384.045,2047.591,453.715,5507.844,4340.773,4946.882
C_36,alive,2000,2512.543,3062.317,195.094,598.877,321.471,29.082,1810.266,570.4099,5446.945,6362.585,2012.31,403.783,2384.628,2308.531,454.183,5446.945,4921.493,4848.068
C_36,alive,2001,2514.637,3078.31,178.568,379.319,299.776,15.205,1812.063,1101.2426,5273.479,6290.992,1965.716,200.751,2195.169,2265.126,419.668,5273.479,4895.414,4894.16
C_36,alive,2002,2626.43,2818.155,131.047,414.139,318.214,150.334,1772.179,1140.37,4827.502,6472.618,2090.178,283.092,2009.347,2167.684,544.917,4827.502,4937.672,4413.363
C_36,alive,2003,2662.498,2809.027,112.458,367.051,224.344,116.017,1765.372,1074.8624,4710.912,6639.507,1982.558,254.593,1901.885,2237.376,635.359,4710.912,5004.055,4343.861
C_36,alive,2004,2065.246,2824.44,92.368,303.478,233.345,83.694,1186.249,1715.9632,4613.551,4518.413,1164.725,211.11,1789.111,1275.341,744.042,4613.551,2830.695,4310.073
C_36,alive,2005,1727.914,2745.064,80.563,249.684,241.47,60.666,996.241,1354.785,4377.305,3831.819,953.463,169.121,1632.241,937.34,690.438,4377.305,2261.475,4127.621
C_36,alive,2006,1379.574,2713.101,73.37,263.3,214.792,106.202,669.297,1732.8058,4228.249,3231.699,657.583,189.93,1515.148,757.7,887.424,4228.249,1545.566,3964.949
C_36,alive,2007,1364.288,2716.446,68.719,271.572,287.503,114.487,644.296,1510.7745,4168.344,3278.081,757.533,202.853,1451.898,681.523,1049.956,4168.344,1567.267,3896.772
C_37,alive,1999,202.45,664.348,73.901,180.998,15.927,62.579,136.637,970.1244,937.645,1561.46,277.57,107.097,273.297,142.645,595.31,937.645,890.497,756.647
C_37,alive,2000,208.867,761.105,72.304,200.257,17.137,90.574,141.553,1059.2663,1049.632,1666.012,330.766,127.953,288.527,153.006,614.574,1049.632,972.361,849.375
C_37,alive,2001,220.014,781.08,75.433,172.13,16.28,110.628,130.491,1082.1243,1052.307,1544.419,207.378,96.697,271.227,195.569,622.615,1052.307,833.752,880.177
C_37,alive,2002,233.671,831.435,70.717,142.901,14.95,58.156,155.544,1064.3017,1081.157,1597.569,247.789,72.184,249.722,151.087,616.83,1081.157,873.921,938.256
C_37,alive,2003,247,919,73,190,16,81,160,1424.25,1233,1760,330,117,314,183,676,1233,949,1043
C_37,alive,2004,288,1121,80,245,15,101,181,1836.786,1494,1778,214,165,373,235,732,1494,874,1249
C_37,alive,2005,303,1196,84,266,18,126,177,2386.56,1602,2071,296,182,406,254,820,1602,1057,1336
C_37,alive,2006,285,1231,85,230,19,122,183,1888.884,1607,2251,401,145,376,257,824,1607,1224,1377
C_37,alive,2007,421,1257,93,259,21,142,186,2190.384,1681,2479,452,166,424,322,907,1681,1349,1422
C_37,alive,2008,284,1475,101,258.6,28,132,163,1027.46,1896.6,2350,452,157.6,421.6,238,846,1896.6,1278,1638
C_37,alive,2009,307,1104,105,147,43,44,172,1403.43,1405,2380,406,42,301,297,853,1405,1295,1258
C_37,alive,2010,264,1272,107,216,35,92,165,1653.239,1646,2495,386,109,374,353,890,1646,1359,1430
C_37,alive,2011,275,1345,109,223,40,34,173,1702.194,1722,2544,507,114,377,278,861,1722,1421,1499
C_37,alive,2012,234.1,1264.7,71.3,175.5,4.3,45.9,174.7,1053.072,1560,1174.3,302.7,104.2,295.3,193.4,-4.7,1560,894.4,1384.5
C_37,alive,2015,277.9,1429.3,80.8,292.9,0,103,229.4,1854.405,1884.9,1669.8,407.9,212.1,455.6,297.6,130.1,1884.9,1219.2,1592
C_37,alive,2016,274.2,1524,95.1,235.5,0,80.5,230.5,1518.231,1941.6,2015.5,707.1,140.4,417.6,279.2,149.6,1941.6,1544,1706.1
C_37,alive,2017,266,1619.1,98.1,219.3,0,232,212.4,1268.2,2046.9,2247.5,826.3,121.2,427.8,286.3,356.6,2046.9,1569.3,1827.6
C_37,alive,2018,318.4,1783.3,91.7,218.7,0,109,250.5,1367.254,2222.8,2430.4,814.3,127,439.5,370.8,425.5,2222.8,1675.1,2004.1
C_38,failed,2000,16.248,0.163,0.382,-0.682,0,2.205,0.361,19.86,1.386,21.992,0.056,-1.064,1.223,9.258,10.317,1.386,9.314,2.068
C_38,failed,2001,16.472,82.203,1.631,0.455,2.982,3.714,8.398,24.035,95.844,36.709,6.812,-1.176,13.641,20.912,6.308,95.844,28.727,95.389
C_38,failed,2002,0.322,0.734,0.207,-0.915,0,-1.852,0.1,4.819,1.345,26.059,0.089,-1.122,0.611,2.591,3.655,1.345,20.567,2.26
C_38,failed,2003,0.706,1.53,0.615,0.746,0,-1.948,0.453,11.3732,3.148,16.47,3.023,0.131,1.618,2.371,1.477,3.148,12.595,2.402
C_38,failed,2004,3.833,2.987,0.809,1.002,0,0.725,1.463,17.9561,5.255,18.1,2.031,0.193,2.268,3.903,2.202,5.255,12.861,4.253
C_38,failed,2005,1.677,3.088,1.339,-1.644,0,-3.613,0.671,26.6986,3.572,30.881,2.144,-2.983,0.484,4.329,-1.411,3.572,11.572,5.216
C_39,alive,2010,2.027,0,0.078,-2.124,0,-14.187,0,13.4845,0.019,2.242,0.844,-2.202,0.019,16.999,-123.119,0.019,23.857,2.143
C_39,alive,2011,0.399,0.589,0.025,4.611,0,14.144,0,5.4308,5.2,0.522,1.909,4.586,4.611,5.748,-108.975,5.2,8.619,0.589
C_39,alive,2012,0.045,0.551,0.009,-0.051,0,1.968,0,2.4221,0.5,0.08,0,-0.06,-0.051,5.483,-107.007,0.5,6.159,0.551
C_40,alive,1999,45.182,29.994,5.355,9.352,20.546,4.081,8.655,114.205,39.346,156.922,45.631,3.997,9.352,8.738,84.367,39.346,65.527,29.994
C_40,alive,2000,56.578,32.778,5.119,12.322,21.915,14.111,14.464,113.3265,45.1,176.876,40.303,7.203,12.322,12.346,96.499,45.1,73.331,32.778
C_40,alive,2001,61.345,37.998,6.946,16.611,23.247,16.066,12.635,200.7825,54.609,179.134,46.705,9.665,16.611,7.691,105.249,54.609,66.508,37.998
C_40,alive,2002,66.267,32.525,6.982,10.854,21.672,7.535,12.183,201.8508,49.185,191.91,52.657,3.872,16.66,9.543,104.422,49.185,78.692,38.331
C_40,alive,2003,90.204,30.54,6.723,11.426,21.845,12.659,12.443,201.3828,48.285,212.748,54.127,4.703,17.745,10.722,115.992,48.285,86.566,36.859
C_40,alive,2004,125.925,32.41,6.509,13.176,26.273,17.813,19.101,321.7422,52.057,238.242,48.266,6.667,19.647,10.136,130.089,52.057,93.044,38.881
C_40,alive,2005,128.977,33.695,6.957,12.666,22.711,6.09,13.586,383.1143,55.525,247.694,48.039,5.709,21.83,17.819,127.634,55.525,103.508,42.859
C_40,alive,2006,110.913,57.731,8.59,7.944,24.545,6.469,8.679,433.2674,77.434,262.753,60.687,-0.646,19.703,18.078,124.323,77.434,121.65,69.49
C_40,alive,2007,127.216,96.365,8.77,24.998,25.214,-13.844,16.225,376.3106,134.837,280.887,135.539,16.228,38.472,17.519,102.447,134.837,161.941,109.839
C_40,alive,2008,123.13,94.008,8.317,10.896,27.451,4.713,14.612,349.7488,116.382,273.932,132.288,2.579,22.374,18.2,98.707,116.382,158.439,105.486
C_40,alive,2009,51.335,80.146,7.544,0.286,18.737,-3.649,7.995,216.7513,89.528,200.235,73.806,-7.258,9.382,12.644,90.071,89.528,93.359,89.242
C_40,alive,2010,37.441,62.648,7.221,10.686,18.601,-0.623,5.461,171.488,79.792,188.817,72.179,3.465,17.144,7.912,88.72,79.792,83.58,69.106
C_40,alive,2011,29.181,67.832,7.327,22.564,22.373,7.097,3.627,144.2165,98.592,180.035,53.879,15.237,30.76,11.827,94.935,98.592,69.373,76.028
C_40,alive,2012,51.467,86.526,8.429,32.171,27.29,18.489,4.398,229.6654,127.187,185.083,36.633,23.742,40.661,17.148,111.659,127.187,57.537,95.016
C_40,alive,2013,59.795,70.312,9.675,23.426,29.403,19.646,4.266,300.7057,101.661,198.84,34,13.751,31.349,11.491,128.679,101.661,56.104,78.235
C_40,alive,2014,112.072,58.41,7.88,18.036,19.929,8.05,3.847,280.4541,88.68,203.567,32.839,10.156,30.27,15.696,134.968,88.68,58.13,70.644
C_40,alive,2015,70.68,94.478,14.637,47.339,55.142,15.764,6.34,337.9523,153.119,460.58,201.958,32.702,58.641,23.633,147.049,153.119,282.981,105.78
C_40,alive,2016,73.108,93.755,15.382,38.626,58.469,6.993,5.753,223.3678,144.196,458.662,198.026,23.244,50.441,18.731,151.504,144.196,280.399,105.57
C_40,alive,2017,66.489,101.542,15.226,13.459,36.204,-9.451,4.286,281.3619,129.829,419.182,180.159,-1.767,28.287,15.983,140.033,129.829,253.813,116.37
C_40,alive,2018,72.24,49.127,13.756,17.382,41.033,13.05,2.544,277.16,81.281,423.422,170.196,3.626,32.154,21.498,151.111,81.281,245.827,63.899
C_41,alive,1999,937.947,1657.454,132.006,137.002,460.68,-299.519,364.338,421.8739,2397.979,3132.349,2164.002,4.996,740.525,626.225,-1182.802,2397.979,3124.779,2260.977
C_42,alive,1999,709.31,1911.897,257.456,896.544,154.84,269.384,368.614,2974.8698,2808.441,6852.441,2254.463,639.088,896.544,1308.535,896.602,2808.441,5083.116,1911.897
C_42,alive,2000,1127.895,3042.895,247.933,968.957,142.418,241.669,568.053,5321.6348,4011.852,7697.017,2559.51,721.024,968.957,1778.977,941.958,4011.852,5882.336,3042.895
C_42,alive,2001,1312.91,9117.294,301.536,1261.637,187.355,422.812,514.963,4537.4967,10378.931,11167.552,3235.73,960.101,1261.637,3049.81,1132.256,10378.931,8353.592,9117.294
C_42,alive,2002,1454.613,3179.075,308.552,-190.588,186.035,-627.653,546.37,957.0733,2988.487,10600.279,154.998,-499.14,-190.588,5990.833,327.477,2988.487,8572.931,3179.075
C_42,alive,2003,1517.284,2315.483,326.935,156.949,207.748,-349.942,444.795,1620.1117,2472.432,10171.896,5159.92,-169.986,156.949,1280.943,-89.294,2472.432,8568.58,2315.483
C_42,alive,2004,1305.132,1950.592,299.425,805.529,161.866,-305.561,323.276,2707.7795,2756.121,9045.14,4564.552,506.104,805.529,1005.706,-416.431,2756.121,7595.706,1950.592
C_42,alive,2005,1173.818,2163.699,308.141,874.188,165.342,67.136,374.228,5157.4625,3037.887,8558.812,3640.91,566.047,874.188,1286.454,-387.346,3037.887,6817.528,2163.699
C_42,alive,2006,909.422,2116.035,273.134,1005.454,171.068,320.493,335.072,7591.7235,3121.489,8552.446,3409.993,732.32,1005.454,820.779,-32.49,3121.489,6437.338,2116.035
C_42,alive,2007,1314.959,2212.718,277.014,1094.302,175.581,412.914,349.488,10637.1186,3307.02,9906.589,3982.712,817.288,1094.302,787.503,403.945,3307.02,7357.996,2212.718
